,participant_id,path_num,person_robot,turn_num,start_idx,end_idx,walking_direction_lag,walking_direction_base_corr,walking_direction_lagged_corr,walking_direction_dtw,speeds_lag,speeds_base_corr,speeds_lagged_corr,speeds_dtw,mean_distance,mean_speed_difference,mean_walking_direction_difference,mean_pace_asymmetry
114,2108,3,person,1,397,477,15,0.24161731622688956,0.3671645429223921,58.157158057749015,0,0.5268117286349427,0.5268117286349427,52.23133074286049,2.798965575251517,0.492,62.98865868228349,0.6280377339768631
115,2108,3,person,2,518,592,42,-0.054831903482383995,0.28796504211513885,96.74194429748914,5,0.2608131283500701,0.43952694206219933,53.693035582520885,2.1164608139334957,0.414054054054054,63.30136030675658,0.4965067335863389
116,2108,3,robot,1,393,507,15,0.2547104985867348,0.39245713494805895,74.5968607233635,0,0.5234630934749038,0.5234630934749038,68.03004038885602,2.651741001134176,0.472359649122807,54.00679060612386,0.5509435024200747
117,2108,3,robot,2,518,592,42,-0.054831903482383995,0.28796504211513885,96.74194429748914,5,0.2608131283500701,0.43952694206219933,53.693035582520885,2.1164608139334957,0.414054054054054,63.30136030675658,0.4965067335863389
118,2109,1,person,1,98,116,0,0.3011725322116046,0.3011725322116046,16.681029260367115,15,0.17763567294922097,0.44303978432722196,16.845894429703222,1.0192007803226857,0.38466666666666666,66.73156224446248,0.36477457147580483
119,2109,1,robot,1,98,130,-19,-0.4191470438549172,0.4426260799592305,52.246131752793836,-7,0.24866850446505245,0.611292137624002,15.502009648452429,1.731220388678737,0.35984375,45.6562826479764,0.31897920809682156
120,2109,2,person,1,72,110,-17,-0.32691882754552243,0.5059109117187672,46.229324889691,0,0.8361851383913858,0.8361851383913858,15.67132668801423,1.8160746884592505,0.2474473684210527,60.916485735974675,0.3629030933204211
121,2109,2,person,2,135,170,5,0.45042263504256863,0.7584658493682322,21.03765157311935,0,0.6033572639429481,0.6033572639429481,26.29462073816045,1.6440702312356599,0.43257142857142855,72.04594001489448,0.5798459070827477
122,2109,2,person,3,220,276,11,0.06792347567401585,0.4762475877947866,43.849345337664055,-45,-0.3364840936125778,0.25597781208894715,62.48438968715123,9.18054423176243,0.7538214285714285,84.76384122134883,0.6498101217013722
123,2109,2,person,4,291,362,-9,0.21002105392856021,0.4671467761845814,53.21938967696126,-2,0.6836182686910818,0.7248569695004212,18.235793559296816,1.8054301297975235,0.2273380281690141,68.0233363410701,0.42729099798960396
124,2109,2,person,5,427,483,0,0.5263913198718637,0.5263913198718637,33.63768846903128,-1,0.6632148263115653,0.682201538198364,28.478259507511375,0.6367719418233843,0.2734642857142857,92.40120828235275,0.4637063825381684
